RealUSissues;2017-07-24 19:44;0;0;"Employer use to pay for health care.then we didn't have jobs and a lot of sick people. Get jobs back healthier U.S.";;;;"889632463382827008";https://twitter.com/RealUSissues/status/889632463382827008
carts54;2017-07-24 18:33;0;0;"@ CoryBooker @ SenatorMenendez As a lifelong NJ resident I will never be convinced that Democrats new push cares 2-cents about working people!";;@ @;;"889614580409921537";https://twitter.com/carts54/status/889614580409921537
Amy_Abey;2017-07-24 18:17;0;0;"Thank you so much @ SenatorMenendez ! # ResistTrumpcare @ GOPhttps://twitter.com/SenatorMenendez/status/889609287999389697 …";;@ @;#;"889610501436710912";https://twitter.com/Amy_Abey/status/889610501436710912
agounardes;2017-07-24 18:16;0;0;"Really smart and important point by my old boss @ SenatorMenendez on the need for a bipartisan approach to healthcare reform. https://twitter.com/SenatorMenendez/status/889547925885513728 …";;@;;"889610389541015552";https://twitter.com/agounardes/status/889610389541015552
SenatorMenendez;2017-07-24 18:12;48;144;"Senate Republicans may bounce back & forth between their bills, but Dems willingness to work together & improve # Healthcare has remainedpic.twitter.com/47UEagmRV9";;;#;"889609287999389697";https://twitter.com/SenatorMenendez/status/889609287999389697
OfeliaPnj;2017-07-24 18:07;0;0;"I'm a Jersey girl tweeting to remind @SenBookerOffice and @ SenatorMenendez please preserve healthcare. We all need this! pic.twitter.com/ooxQNAKkJQ";;@SenBookerOffice @;;"889608094241751045";https://twitter.com/OfeliaPnj/status/889608094241751045
pguild1225;2017-07-24 18:07;0;0;"@ CoryBooker @ SenatorMenendez please please fight this awful plan to gut healthcare! # TrumpCareKills";;@ @;#;"889607970497204226";https://twitter.com/pguild1225/status/889607970497204226
SheridanFinAid;2017-07-24 17:27;0;0;"Proud to be from Jersey, knowing @ CoryBooker and @ SenatorMenendez care about Americans' # Healthcare. # StopTrumpcare";;@ @;# #;"889597834076594183";https://twitter.com/SheridanFinAid/status/889597834076594183
mollswalls50;2017-07-24 17:14;0;0;"Today should be about: Healthcare Healthcare Healthcare Healthcare Healthcare Healthcare Healthcare Healthcare Healthcare";;;;"889594700327378944";https://twitter.com/mollswalls50/status/889594700327378944
SngrLittle;2017-07-24 16:52;0;0;"@ GOP @ SenateMajLdr @ CoryBooker @ SenatorMenendez @ SenSchumer We will fight this bill. Either fix ACA or do the right thing. # Medicareforallpic.twitter.com/tXtTugVnSf";;@ @ @ @ @;#;"889589079414890503";https://twitter.com/SngrLittle/status/889589079414890503
pefnic;2017-07-24 16:38;0;0;"@ CoryBooker @ SenatorMenendez I know you are aware of these numbers already! Thank you for your clarity & inrenion to vote no on trumpcare! https://twitter.com/njhospitals/status/889582344046350338 …";;@ @;;"889585537836777472";https://twitter.com/pefnic/status/889585537836777472
NBlard;2017-07-24 16:23;0;0;"@ SenatorMenendez Thx for all your work. Here are 95 true health care stories and amendments 4 mystery Senate bill. http://bit.ly/95StoriesAm pic.twitter.com/VvPbi1q8O2";;@;;"889581885768314882";https://twitter.com/NBlard/status/889581885768314882
