CTakemeaway;2017-07-24 19:53;0;0;"Q's are up in air as we don't know what is happening. I'm concerned about affect on Medicare and what happens when we hit a lifetime ceiling";;;;"889634776201691137";https://twitter.com/CTakemeaway/status/889634776201691137
CheckOutThisHat;2017-07-24 19:46;0;1;"Can I submit here? q: why are republicans so out of touch with the average American when it comes to healthcare?";;;;"889632927159648257";https://twitter.com/CheckOutThisHat/status/889632927159648257
SenSherrodBrown;2017-07-24 19:37;42;59;"Have you submitted your healthcare questions for my Facebook Live town hall yet? Comment here with your Qs today: https://www.facebook.com/SenatorSherrodBrown/videos/324341527991114/ …pic.twitter.com/85eTHMKckW";;;;"889630539220754432";https://twitter.com/SenSherrodBrown/status/889630539220754432
DocLauraLawler;2017-07-24 18:42;0;0;"# StrongWork @ freckledpedidoc! Making a difference to # KeepKidsCovered. All health care providers affect care well beyond those they "touch."";;@;# #;"889616850119794689";https://twitter.com/DocLauraLawler/status/889616850119794689
Robertm63137709;2017-07-24 18:15;0;0;"Brigadier 5 star McDonald, think carefully before you create an opposition alliance that's now nonexistent don't lump sum your actions";;;;"889610091313410049";https://twitter.com/Robertm63137709/status/889610091313410049
stwrs1974;2017-07-24 18:06;1;1;"@ senrobportman - care to tell us if you stand with the people, or big business? # CallingYouOut";;@;#;"889607697422745600";https://twitter.com/stwrs1974/status/889607697422745600
hogsback10;2017-07-24 17:42;0;0;"@ senrobportman @ SenSherrodBrown Dear Senators, I live in Ohio. Please vote no on whatever it is you end up voting tomorrow for healthcare";;@ @;;"889601754144403457";https://twitter.com/hogsback10/status/889601754144403457
emily432;2017-07-24 17:07;0;0;". @ senrobportman @ SenSherrodBrown: 7,000 nuns call # Trumpcare immoral” & “most harmful legislation for American families in our lifetimes.pic.twitter.com/8yLFdBqrKg";;@ @;#;"889592908466327552";https://twitter.com/emily432/status/889592908466327552
momof2greatcats;2017-07-24 16:53;0;0;"@ sensherrodbrown 30+ million kids w/ # Medicaid need you to save their health care. Pls protect children's health when considering # BCRA!";;@;# #;"889589329550602243";https://twitter.com/momof2greatcats/status/889589329550602243
curlytwo46;2017-07-24 16:05;0;0;"@ SenSherrodBrown I am a constituent concerned about the future of my health care. Put http://patientsbeforepolitics.org  and vote NO.";;@;;"889577191654162432";https://twitter.com/curlytwo46/status/889577191654162432
