davidlj58;2017-07-24 19:41;0;0;"Strange I never read any where that Healthcare was a right as clearly stated.";;;;"889631549137793028";https://twitter.com/davidlj58/status/889631549137793028
davidlj58;2017-07-24 19:05;0;0;"Sorry having right to health care not addressed as such by our founding fathers.";;;;"889622580247883781";https://twitter.com/davidlj58/status/889622580247883781
planetesh;2017-07-24 17:42;0;0;". @ SenatorCardin @ RepSarbanes , you ready for this? Don't let @ gop senators =repeal our # Healthcarehttps://twitter.com/RonWyden/status/889599728090058756 …";;@ @ @;#;"889601751959187456";https://twitter.com/planetesh/status/889601751959187456
GCGeek;2017-07-24 17:28;2;3;"Your constituents are depending on you, @ ChrisVanHollen and @ SenatorCardin. Vote 'no' on # Obamacare repeal.";;@ @;#;"889598300411895809";https://twitter.com/GCGeek/status/889598300411895809
VenerableDragon;2017-07-24 16:50;0;1;"The secrecy makes sense if the goal is not governance for the benefit of our citizens, but rather subversion of the health care marketplace.";;;;"889588715017957378";https://twitter.com/VenerableDragon/status/889588715017957378
skywriter35;2017-07-24 16:48;0;0;"Then how did you survive then? Apparently, someone thought that your right to life was important. Why not having health care?";;;;"889588034437431296";https://twitter.com/skywriter35/status/889588034437431296
sbcvandy;2017-07-24 16:46;0;0;"Happened with me and Corker's office. They just don't care what this will do";;;;"889587582811729926";https://twitter.com/sbcvandy/status/889587582811729926
VenerableDragon;2017-07-24 16:44;0;1;"The American people are counting on our Senate to rip away the veil of secrecy around the suppression of their health care by fake leaders.";;;;"889587117977993216";https://twitter.com/VenerableDragon/status/889587117977993216
JeffMaga2020;2017-07-24 16:39;0;0;"You are currently contradicting @ SenSchumer on the floor. Who's lying? My money is on... both. # RepealObamacare # DrainTheSewer";;@;# #;"889585819291336705";https://twitter.com/JeffMaga2020/status/889585819291336705
LilyBolourian;2017-07-24 15:19;0;2;"You want to talk resistance? Don't let this bacterial infection of a health care bill come to a vote. Withhold consent.";;;;"889565604717490181";https://twitter.com/LilyBolourian/status/889565604717490181
MattCelentano;2017-07-24 14:58;0;3;"If you're a Marylander call 2 thank (202 224 3121) @ SenatorCardin & @ ChrisVanHollen for fighting to # ProtectOurCare! https://www.vox.com/policy-and-politics/2017/7/24/16019928/senate-health-care-bill-vote-what-is-happening?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter …";;@ @;#;"889560420180250625";https://twitter.com/MattCelentano/status/889560420180250625
LOhlburg;2017-07-24 14:47;0;0;"Thank you for your strong opposition to the Rep healthcare repeal bill. Please use every tactic at your disposal to slow & stop this bill.";;;;"889557612504678401";https://twitter.com/LOhlburg/status/889557612504678401
harveynuts;2017-07-24 13:33;0;0;"@ SenatorCardin u complain about Republican health care where's it's? Do something for the money you've been making or resign";;@;;"889538937580138503";https://twitter.com/harveynuts/status/889538937580138503
DinkleIngus;2017-07-24 12:27;0;0;"3 strikes and they're out I say. Then press on committees to continue investigations. Trump goes healthcare wins.";;;;"889522363880153088";https://twitter.com/DinkleIngus/status/889522363880153088
FranXMurray3;2017-07-24 10:28;1;0;"U mean Cigna pulling out of MD Obamacare is a great option? Stop playing Shumer's b***h & support the GOP change or make realistic plan.";;;;"889492463290896384";https://twitter.com/FranXMurray3/status/889492463290896384
Bellaramading;2017-07-24 10:26;0;0;"@ SenatorCardin vote NO to Senate healthcare bill & NO to repeal only; protect the fragile & most vulnerable citizens; no cuts to Medicaid";;@;;"889491938453409792";https://twitter.com/Bellaramading/status/889491938453409792
imkwareNP;2017-07-24 10:25;0;0;"@ SenatorCardin @ ChrisVanHollen I am NP from 21666. Continue to fight GOP health care bills and @ SenMajLdr secretive process. Health matters!";;@ @ @;;"889491680952496128";https://twitter.com/imkwareNP/status/889491680952496128
davidlj58;2017-07-24 10:21;0;0;"Quick to throw up numbers how many of those are those who desire to drop health care coverage????";;;;"889490743819202560";https://twitter.com/davidlj58/status/889490743819202560
Bennythesnitch;2017-07-24 10:18;0;0;"They do not care they never have it is about cronyism not Americanismhttp://talkingpointsmemo.com/dc/obamacare-cromnibus-risk-corridors …";;;;"889489854131613696";https://twitter.com/Bennythesnitch/status/889489854131613696
2205ken;2017-07-24 10:03;0;0;"@ SenatorCardin you can't have it both ways , just remember you past Obama care without Republicans";;@;;"889486169817350148";https://twitter.com/2205ken/status/889486169817350148
ckzjt;2017-07-24 09:59;0;0;"More talking points most who lose insurance would do so voluntarily not forced to buy insurance under Obamacare or pay penalty. Facts!!";;;;"889485120821919745";https://twitter.com/ckzjt/status/889485120821919745
KenRNoto;2017-07-24 06:58;0;0;"America is still waiting for @ POTUS Better, more affordable, less deductibles, and at lower cost Healthcare Plan";;@;;"889439658643525632";https://twitter.com/KenRNoto/status/889439658643525632
