KenHallerMD;2017-07-24 18:58;0;1;". @ RoyBlunt @ clairecmc: Families in my office r scared, hurt that # Senate would even consider taking # healthcare from kids. # KeepKidsCoveredhttps://twitter.com/AmerAcadPeds/status/889500785876369410 …";;@ @;# # #;"889620944423145472";https://twitter.com/KenHallerMD/status/889620944423145472
smein101;2017-07-24 18:43;0;0;"@ clairecmc @ RoyBlunt if either of you vote in favor of this disastrous health care bill a vote for you will not be forthcoming!";;@ @;;"889617029480755200";https://twitter.com/smein101/status/889617029480755200
Adam_PHN;2017-07-24 18:38;0;0;". @ RoyBlunt . @ clairecmc Can either of you say what's in Healthcare Bill that's being voted on? Seems mysterious & impossible to vote on.";;@ @;;"889615735718387714";https://twitter.com/Adam_PHN/status/889615735718387714
finkystarts;2017-07-24 18:28;0;0;"I want to know how she is a career politician and can afford a $3Mil airplane? Her hubby got $ or she been stealing from us?";;;;"889613380486447104";https://twitter.com/finkystarts/status/889613380486447104
DanSmith112263;2017-07-24 17:49;1;1;"It would be even a happier birthday if the GOP found its moral compass again http://nymag.com/daily/intelligencer/2017/06/trumps-sabotage-of-obamacare-is-working.html …";;;;"889603545565077504";https://twitter.com/DanSmith112263/status/889603545565077504
AndreaMcMillin8;2017-07-24 17:47;0;0;"@ RoyBlunt @ clairecmc vote no on healthcare bill!";;@ @;;"889602879119667200";https://twitter.com/AndreaMcMillin8/status/889602879119667200
JeffQuibell;2017-07-24 17:42;0;0;"They get insurance not healthcare. Must repeal to fix the problem";;;;"889601708954931200";https://twitter.com/JeffQuibell/status/889601708954931200
RichardShoaf;2017-07-24 16:30;0;1;"3.8%+ taxes. We are the victims of # obamacare Why is someone eligible for # Medicaid at 3-400% poverty level. @ clairecmc @ McCaskillOffice";;@ @;# #;"889583533013975044";https://twitter.com/RichardShoaf/status/889583533013975044
mylesmur;2017-07-24 16:30;0;0;"@ clairecmc have you had any communication with @ RoyBlunt on Trumpcare?";;@ @;;"889583497320509442";https://twitter.com/mylesmur/status/889583497320509442
marcyclubb;2017-07-24 16:21;0;0;"I am no victim of Obamacare. In fact, I have benefited from the Affordable Care Act. Come talk to me @ clairecmc @ RoyBlunt @ realdonaldtrump";;@ @ @;;"889581408015982592";https://twitter.com/marcyclubb/status/889581408015982592
Parrilli1;2017-07-24 15:56;0;0;"@ clairecmc please DON'T Vote in favor of the healthcare bill..22M will be tossed & higher costs!";;@;;"889575009445969921";https://twitter.com/Parrilli1/status/889575009445969921
MomRovin;2017-07-24 15:06;0;0;"@ SenatorCollins @ SenWarren @ lisamurkowski @ joniernst @ clairecmc @ SenCapito @ SenatorFischer omg VoteNoBCRA then fix healthcare # WomenWillLeadhttps://twitter.com/sahilkapur/status/889554042388721664 …";;@ @ @ @ @ @ @;#;"889562560114118656";https://twitter.com/MomRovin/status/889562560114118656
FolksLikeUsTwo;2017-07-24 13:20;0;0;"@ clairecmc please take health care decisions OUT OF WASHINGTON and put 100% back into the hands Missourians!!! DO YOUR JOB!";;@;;"889535808822284289";https://twitter.com/FolksLikeUsTwo/status/889535808822284289
John_R_Eason;2017-07-24 12:15;1;2;"She should have been gone last election. But now she has written the final chapter of her political career.";;;;"889519448931139584";https://twitter.com/John_R_Eason/status/889519448931139584
seanbiehle;2017-07-24 12:05;0;0;"Guess who is going to lose healthcare under the GOP plan? @ RoyBlunt @ clairecmc # MakeAmericaSickAgainpic.twitter.com/hkk2gsxqlR";;@ @;#;"889516890460233728";https://twitter.com/seanbiehle/status/889516890460233728
TheRealColinA;2017-07-24 11:41;0;3;"Any idea which # HealthcareBill you're voting on this week? Maybe stop with the birthday wishes and # DoYourJob. # countrybeforeparty";;;# # #;"889510833461612544";https://twitter.com/TheRealColinA/status/889510833461612544
AMBabka;2017-07-24 10:48;0;1;"We're lucky to have @ clairecmc (tho not happy w/ her latest comments). It's awful that @ RoyBlunt @ ThomTillis @ SenatorBurr don't care abt ppl";;@ @ @ @;;"889497579561660418";https://twitter.com/AMBabka/status/889497579561660418
ChristieBarbie8;2017-07-24 10:42;1;0;"A "Better Dead" has to be the Right to # Healthcare get it right! @ SenSchumer @NancyPelosi @ CoryBooker @ clairecmc @ TomPerez @ CBCPAC @ DNC";;@ @NancyPelosi @ @ @ @ @;#;"889496002306088960";https://twitter.com/ChristieBarbie8/status/889496002306088960
