PiscopoSf;2017-07-24 19:52;0;1;". @ SenatorStrange Who do you work for? This bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/d0QdBB5lBd";;@;#;"889634402204078080";https://twitter.com/PiscopoSf/status/889634402204078080
meanymom54;2017-07-24 19:30;0;0;"@ SenatorStrange # Repeal&ReturnToStates # ReadTheConstitution Federal Govt has NO jurisdiction over health care";;@;# #;"889628919447642112";https://twitter.com/meanymom54/status/889628919447642112
4AmericanVoices;2017-07-24 18:22;0;1;". @ SenatorStrange Plz don't kill Republican Party. Don't kill Americans. Vote NO on Healthcare UNTIL it's been made good for Americans! pic.twitter.com/hYqldyj6MB";;@;;"889611818704019458";https://twitter.com/4AmericanVoices/status/889611818704019458
Snertly;2017-07-24 18:11;1;4;"But @ SenatorStrange, that "failed experiment", the ACA, is the very thing the Senate healthcare plan cannot match on cost or coverage.";;@;;"889609009220681728";https://twitter.com/Snertly/status/889609009220681728
PickensTeaParty;2017-07-24 18:10;0;0;". @ SenatorStrange @ SenShelby # RepealObamacare!No bait & switch,no backroom deals,& no bailouts.Just # repeal it like U did B4. # tweetcongress";;@ @;# # #;"889608865448198144";https://twitter.com/PickensTeaParty/status/889608865448198144
Mereycat;2017-07-24 17:46;4;10;"That is a lie & you know it, Sen Shelby! Rebublicans are sabotaging the market https://www.healthinsurance.org/blog/2017/05/17/10-ways-the-gop-sabotaged-obamacare/ … @ SenatorStrange";;@;;"889602748743909376";https://twitter.com/Mereycat/status/889602748743909376
BSudell;2017-07-24 17:26;0;0;"It is insane what @ SenateMajLeader is doing 2passHealthcareAgainstAmerica's will. Vote No @ SenatorStrange @ SenTomCotton @ SenJoniErnst";;@ @ @ @;;"889597726928678912";https://twitter.com/BSudell/status/889597726928678912
joann_weatherly;2017-07-24 17:20;0;0;"@ SenShelby @ SenatorStrange How will this Senate healthcare bill that no one knows anything about be better than O'care? IT WON'T. Vote no.";;@ @;;"889596297224826880";https://twitter.com/joann_weatherly/status/889596297224826880
BHMIndivisible;2017-07-24 17:15;3;4;"We see you, @ SenatorStrange. On TV — again (it's your favorite thing to do). Lining up a Fox job for your post-Senate career? Coming soon! https://twitter.com/SenatorStrange/status/889563138869297153 …";;@;;"889594833400086528";https://twitter.com/BHMIndivisible/status/889594833400086528
lisawborden;2017-07-24 17:07;2;1;"AL: @ SenatorStrange is ready to vote to take your health care away. Are you ready to vote to take his Senate seat? https://twitter.com/senatorstrange/status/889563138869297153 …";;@;;"889592822977974272";https://twitter.com/lisawborden/status/889592822977974272
Distopos;2017-07-24 17:03;2;1;"Your access to the moon is not "increased" or made more "affordable" by "reduced cost", as Strange promises for healthcare.";;;;"889591965075066881";https://twitter.com/Distopos/status/889591965075066881
MaryofPortland;2017-07-24 16:47;0;0;"@ SenatorStrange Cullman Alabama constituents are depending on you, @. Vote 'no' on # Obamacare repeal.";;@ @;#;"889587971590045696";https://twitter.com/MaryofPortland/status/889587971590045696
MarylynKeener;2017-07-24 15:57;1;0;". @ SenatorStrange Senate Trumpcare bill puts 22 million Americans' lives at http://risk.Vote  NO PLEASE VOTE NO,ACA,on 7/25 ?SEE BILL";;@;;"889575362707025920";https://twitter.com/MarylynKeener/status/889575362707025920
MelissaBallardJ;2017-07-24 15:35;2;4;"You weren't elected. The current bill is a travesty and will mean financial ruin for many Alabamians. Thanks for nothing # wealthcare # resist";;;# #;"889569723473682432";https://twitter.com/MelissaBallardJ/status/889569723473682432
