52fairway;2017-07-24 19:59;2;0;"Fix ACA ... WE DESERVE same care as @ SenJohnMcCain JOHN has ACA ...aka Obamacare! IT's good for McCain but not us?";;@;;"889636310528516096";https://twitter.com/52fairway/status/889636310528516096
parislady1492;2017-07-24 19:58;0;0;". @ SenateGOP Don't play BLIND MANS BLUFF w/my healthcare. Vote NO ON MTP on AHCA,get rid of it forever @ LisaMurkowski @ SenCapito @ DeanHeller";;@ @ @ @;;"889635996333166593";https://twitter.com/parislady1492/status/889635996333166593
ErikJKirkstein;2017-07-24 19:58;0;0;"# Trumpcare is a step backwards. Vote NO Tues & work w/ Dems 2 make ACA even better. # ProtectOurCare @ SenCapito @ SenDeanHeller @ lisamurkowskihttps://twitter.com/sarahkliff/status/889571648466276352 …";;@ @ @;# #;"889635991715287040";https://twitter.com/ErikJKirkstein/status/889635991715287040
VictorKoman;2017-07-24 19:56;0;0;"@ SenCapito Please # RepealObamacare. Abolitionist Republicans never cared slavery was “interwoven with our [economic] system.” @ SenateMajLdr";;@ @;#;"889635508980154370";https://twitter.com/VictorKoman/status/889635508980154370
AnnMaRi206;2017-07-24 19:56;0;0;"Your constituents are depending on you, @ SenCapito. Vote 'no' on # Obamacare repeal.";;@;#;"889635352356548608";https://twitter.com/AnnMaRi206/status/889635352356548608
sjtmcintosh;2017-07-24 19:55;0;0;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/8zXSSekEe4";;@;#;"889635291912392705";https://twitter.com/sjtmcintosh/status/889635291912392705
unionsforever;2017-07-24 19:54;0;0;"Your constituents are depending on you, @ SenCapito. Vote 'no' on # Obamacare repeal.";;@;#;"889634883898941441";https://twitter.com/unionsforever/status/889634883898941441
Di_McI;2017-07-24 19:53;0;1;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/KaHoE8n1rI";;@;#;"889634683037900802";https://twitter.com/Di_McI/status/889634683037900802
calibeep;2017-07-24 19:53;0;0;"@ lisamurkowski @ SenatorCollins @ SenCapito @ SenDeanHeller @ senrobportman # Healthcare # medicaid # ACA # Trumpcare # HealthcareBill # alaskahttps://twitter.com/aarpadvocates/status/889610157323427841 …";;@ @ @ @ @;# # # # # #;"889634636707622913";https://twitter.com/calibeep/status/889634636707622913
davepietrandrea;2017-07-24 19:52;0;0;"@ SenCapito Hope you don’t respond to threats from a president fully ignorant of our healthcare system. https://twitter.com/jaketapper/status/889617204618113024 …";;@;;"889634512715603968";https://twitter.com/davepietrandrea/status/889634512715603968
southpaw_GA;2017-07-24 19:52;0;0;"Please vote no for Trumpcare 2.0 or whatever version they are on. This is not what we want. Just tweek the ACA.pic.twitter.com/eDImTpIm10";;;;"889634359279591424";https://twitter.com/southpaw_GA/status/889634359279591424
CJ4mnstrs;2017-07-24 19:51;1;4;"@ SenCapito @ lisamurkowski @ SenatorCollins this is the group that's going to decide women's healthcare? # VoteNoMTP # NeverRepeal # KillTheBill";;@ @ @;# # #;"889634107302572032";https://twitter.com/CJ4mnstrs/status/889634107302572032
R3B3L_ALLIANC3;2017-07-24 19:50;1;1;". @ SenCapito I'm watching your vote on # healthcare reform. VOTE NO to protect the care of West Virginians.https://cards.twitter.com/cards/18ce54ddo5i/4k603 …";;@;#;"889634000091873281";https://twitter.com/R3B3L_ALLIANC3/status/889634000091873281
leislgirl;2017-07-24 19:49;0;0;"@ SenCapito Do Not Repeal Obamacaretrumpcare is death sentenceThe Trump administration has scrapped Obamacare signup assistance in 18 cities";;@;;"889633743954214912";https://twitter.com/leislgirl/status/889633743954214912
robopolitics7;2017-07-24 19:48;0;0;"Yes! # TrumpcareKills @ SenateGOP Don't kill Americans for political gain. "I did not come to Washington to hurt people." - @ SenCapito https://twitter.com/ApplegateCA49/status/889632508320600064 …";;@ @;#;"889633494732865536";https://twitter.com/robopolitics7/status/889633494732865536
jesicanti;2017-07-24 19:48;0;1;"boy scouts in WV are too young to understand how the senate's "healthcare" bill will fuck over their state but @ SenCapito knows.";;@;;"889633469021794305";https://twitter.com/jesicanti/status/889633469021794305
andreafed;2017-07-24 19:48;1;1;"@ SenCapito Don't let a Senator from KY throw 40% of West Virginians off health care! # VoteNo # NoBCRA # KeepOurHealthcare # SaveMedicaid";;@;# # # #;"889633465209171969";https://twitter.com/andreafed/status/889633465209171969
VederEats;2017-07-24 19:48;0;0;". @ GOP = Grand Old # Puppets. # RussiaGate # saveACA # saveObamacare # Complicit # Shame # deathpanel # Kompromat @ senrobportman @ SenCapito @ maddow";;@ @ @ @;# # # # # # # #;"889633324075024386";https://twitter.com/VederEats/status/889633324075024386
PiscopoSf;2017-07-24 19:47;0;1;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/JySxTjQEmw";;@;#;"889633158806876161";https://twitter.com/PiscopoSf/status/889633158806876161
sueplick;2017-07-24 19:46;0;0;"so what are you going to do - have you made a about-face on the MTP? DO NOT TRUST POTUS on Medicare - he Does Not Care.";;;;"889633027671945216";https://twitter.com/sueplick/status/889633027671945216
k_kathy4771;2017-07-24 19:46;0;0;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/AEqR7cEzlh";;@;#;"889633004288716804";https://twitter.com/k_kathy4771/status/889633004288716804
jodomeow;2017-07-24 19:46;0;1;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/QehL5tvjPn";;@;#;"889632992611766272";https://twitter.com/jodomeow/status/889632992611766272
bjorn_igar;2017-07-24 19:46;0;2;"The change in altitude & pressure could put his life in danger. GOP could care less.";;;;"889632964585431040";https://twitter.com/bjorn_igar/status/889632964585431040
MasonAtoms;2017-07-24 19:46;0;0;"The more important story coming out of WV today will be what effect Trump has on @ SenCapito & her resulting vote/s on healthcare this week.";;@;;"889632845878226947";https://twitter.com/MasonAtoms/status/889632845878226947
sum54mer;2017-07-24 19:45;0;0;"@ SenCapito. Vote 'no' on # Obamacare repeal. ACA is a step in the right direction, a NO vote is a step backward.";;@;#;"889632773748555776";https://twitter.com/sum54mer/status/889632773748555776
susan63301;2017-07-24 19:45;0;0;"@ SenCapito # KILLTHEBILL. Do not take away our healthcare!";;@;#;"889632671860699136";https://twitter.com/susan63301/status/889632671860699136
lewesladynancy1;2017-07-24 19:44;0;0;"Your constituents are depending on you, @ SenCapito. Vote 'no' on # Obamacare repeal.";;@;#;"889632501924319233";https://twitter.com/lewesladynancy1/status/889632501924319233
bapiv;2017-07-24 19:44;0;0;". @ SenCapito I'm watching your vote on # healthcare reform. VOTE NO to protect the care of West Virginians. https://cards.twitter.com/cards/18ce54ddo5i/4k603 …";;@;#;"889632391261802500";https://twitter.com/bapiv/status/889632391261802500
Lgrier8;2017-07-24 19:44;0;0;"@ SenCapito I am a constituent concerned about the future of my health care. Put http://patientsbeforepolitics.org  and vote NO.";;@;;"889632298576080897";https://twitter.com/Lgrier8/status/889632298576080897
DeepInTheHills;2017-07-24 19:42;7;8;". @ GOP What if those were *your* children - oh yeah, you exempted yourself from your own healthcare plan. # SHAME # SHAME # SHAME";;@;# # #;"889631979662172160";https://twitter.com/DeepInTheHills/status/889631979662172160
bmastersc;2017-07-24 19:42;0;0;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/VCzWQBrtl1";;@;#;"889631955670753284";https://twitter.com/bmastersc/status/889631955670753284
leeann2468;2017-07-24 19:42;0;0;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/xzpKP6zrFs";;@;#;"889631938293772288";https://twitter.com/leeann2468/status/889631938293772288
DiehlKirstene;2017-07-24 19:42;0;0;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/sbUBOpNRZf";;@;#;"889631857968652290";https://twitter.com/DiehlKirstene/status/889631857968652290
helenmariebran;2017-07-24 19:42;0;0;". @ SenCapito I'm watching your vote on # healthcare reform. VOTE NO to protect the care of West Virginians. https://cards.twitter.com/cards/18ce54ddo5i/4k603 …";;@;#;"889631824762331139";https://twitter.com/helenmariebran/status/889631824762331139
aniston_leigh;2017-07-24 19:42;3;4;". @ SenCapito The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/fDCLZVajHU";;@;#;"889631808115138560";https://twitter.com/aniston_leigh/status/889631808115138560
TantaLois;2017-07-24 19:41;2;1;"@ SenCapito ignore pressure from Trump or GOP "leaders" that will hurt your constituents! Medicaid is life saving care! # STOPTrumpCarepic.twitter.com/mxo51dqOBP";;@;#;"889631669594058752";https://twitter.com/TantaLois/status/889631669594058752
