DJBartosz;2017-07-24 19:55;0;0;"Every last one of you know that...and if you don't, God bless us all. You won't do anything b/c your next term is all you care about. Period";;;;"889635230956564481";https://twitter.com/DJBartosz/status/889635230956564481
DJBartosz;2017-07-24 19:53;0;0;"But you won't. You will let the games continue because you serve your masters not the citizens. Apply the law and healthcare COST drops 75%";;;;"889634717317955586";https://twitter.com/DJBartosz/status/889634717317955586
LouiseN91316;2017-07-24 19:47;0;0;"GOP Senators, Healthcare ≠ a game to score pts at expense of constituents' health. Shame! # CensureMcConnell Healthcare ≠ party loyalty oath";;;#;"889633273634271232";https://twitter.com/LouiseN91316/status/889633273634271232
LouiseN91316;2017-07-24 19:40;0;1;"# CensureMcConnell Legislators are to serve & protect public good. Good laws represent constituents. Healthcare should ≠loyalty oath. # FixACA";;;# #;"889631428341903361";https://twitter.com/LouiseN91316/status/889631428341903361
gjsd2001;2017-07-24 19:39;0;0;"actually dick, it's rip and replace barrycare.";;;;"889631146526552064";https://twitter.com/gjsd2001/status/889631146526552064
SenatorDurbin;2017-07-24 19:38;95;236;"Watch me live on Facebook talking @ SenateGOP's secret effort to rip health care from tens of millions of Americans: https://www.facebook.com/SenatorDurbin/";;@;;"889630891299016708";https://twitter.com/SenatorDurbin/status/889630891299016708
howard317;2017-07-24 19:23;0;0;"@ SenatorDurbin you need to read pgs 2006-09 of ACA then Cato Institute report are you Indian enough to avoid Obamacare mandate 1/3";;@;;"889627158599086081";https://twitter.com/howard317/status/889627158599086081
Lisahentschel1;2017-07-24 19:06;0;0;"27 off under Obamacare, Obamacare lite 22-24 mil GOP house plan no Obamacare 15 mil , repeal and no replace 17 mil off";;;;"889622918774345729";https://twitter.com/Lisahentschel1/status/889622918774345729
karlyncallahan;2017-07-24 19:03;0;0;"@ SenatorDurbin @ SenDuckworth There you go. # Obamacare is DEAD! REPEAL IThttps://twitter.com/realDonaldTrump/status/889599425458327552 …";;@ @;#;"889622185228328961";https://twitter.com/karlyncallahan/status/889622185228328961
attackcat52;2017-07-24 18:51;0;0;"@ SenatorDurbin Thank you for the fight you are waging to preserve the ACA. It is pure wrong to throw thousands of people off healthcare.";;@;;"889619123046682625";https://twitter.com/attackcat52/status/889619123046682625
jannichicago;2017-07-24 18:51;0;2;"@ SenatorDurbin Thank you for all you are doing to stop Trumpcare and to save DACA. You make me proud to be from Illinois.";;@;;"889618965760278528";https://twitter.com/jannichicago/status/889618965760278528
CindyZimni;2017-07-24 18:43;1;3;"Don't let us down! Vote NO on this healthcare bill. I called your office, I was told you were NOT for cuts to Medicaid, please don't lie!!";;;;"889617066675904519";https://twitter.com/CindyZimni/status/889617066675904519
MrRobertdark;2017-07-24 18:29;0;0;"Hey @ senmarcorubio are you seeing this?!? tRumpcare needs to be opposed. It is a travesty for the people of Florida. # dotherightthing";;@;#;"889613526154620929";https://twitter.com/MrRobertdark/status/889613526154620929
terrij68;2017-07-24 18:21;0;0;"They don't care, Obama gave it so they are hell bent on taking it away. No other reason. They are hateful, racist, lying morons";;;;"889611461634469889";https://twitter.com/terrij68/status/889611461634469889
DoodlingDev;2017-07-24 18:00;0;0;"@ SenDuckworth @ SenatorDurbin as a constituent, I hope that you're readying amendments to filibuster whatever "healthcare" bill is coming";;@ @;;"889606124382638082";https://twitter.com/DoodlingDev/status/889606124382638082
claudwal;2017-07-24 17:51;0;0;"@ SenatorDurbin Please vote NO on the healthcare bill tomorrow.";;@;;"889603860985204737";https://twitter.com/claudwal/status/889603860985204737
TellMyOwnTruth;2017-07-24 17:44;0;0;"Senator please tell me, because I don't understand, why does the @ SenateGOP want to screw America so badly with health care?";;@;;"889602264628772865";https://twitter.com/TellMyOwnTruth/status/889602264628772865
mucaluck;2017-07-24 17:43;0;1;"Sounds like govt healthcare doesn't work if after 30 years 25% of the population is now indigent. Govt doesn't have a successful business!";;;;"889602032360988672";https://twitter.com/mucaluck/status/889602032360988672
mucaluck;2017-07-24 17:41;0;0;"Govt is wasting healthcare $ on ppl w/unhealthy lifestyles Drug abusers & ppl w/ promiscuous sex habits Yet Christian counselors not allowed";;;;"889601401181143040";https://twitter.com/mucaluck/status/889601401181143040
pitterpatter4;2017-07-24 17:34;0;0;"@ SenateDems @ SenateGOP # singlepayer can deliver on health care promises.";;@ @;#;"889599671399829504";https://twitter.com/pitterpatter4/status/889599671399829504
heyaries1981;2017-07-24 17:25;0;0;"2-just don't care, or who don't think their vote matters. But I'm talking about those who are shut out by poverty, mostly.";;;;"889597522221596672";https://twitter.com/heyaries1981/status/889597522221596672
lchobody;2017-07-24 17:13;0;0;"# VoteNo on # Trumpcare.";;;# #;"889594475722543104";https://twitter.com/lchobody/status/889594475722543104
sandykaptain;2017-07-24 17:12;0;0;"@ SenatorDurbin Your constituents are depending on you! Vote 'no' on # Obamacare repeal. THANKS, & I am sure you would vote NO.";;@;#;"889594034901176322";https://twitter.com/sandykaptain/status/889594034901176322
BurgerDogBoy;2017-07-24 16:55;0;0;"@ SenDuckworth @ SenatorDurbin Healthcare landscape in America would be helped if pharma advertising to consumers was banned.";;@ @;;"889589986605096963";https://twitter.com/BurgerDogBoy/status/889589986605096963
Roxane_I_am;2017-07-24 16:46;0;2;"Who do you call when your senators @ SenDuckworth & @ SenatorDurbin are cool and don't want to take healthcare away from 22 million Americans?";;@ @;;"889587502931202048";https://twitter.com/Roxane_I_am/status/889587502931202048
erikadee;2017-07-24 16:44;0;0;"@ SenatorDurbin @ SenDuckworth - please stand strong against the healthcare bill coming up for a vote.";;@ @;;"889587068686540801";https://twitter.com/erikadee/status/889587068686540801
indivisible606;2017-07-24 16:37;6;21;"Delivering these postcards this afternoon. Ppl really want to keep their healthcare! Thanks @ SenatorDurbin & @ SenDuckworth for fighting!pic.twitter.com/Z4B3yyOcnx";;@ @;;"889585391405281280";https://twitter.com/indivisible606/status/889585391405281280
mj12207;2017-07-24 16:36;0;0;"And you think Obamacare is. Keep this up & you will lose for ground in governance. Slogans don't cut it Written proposals might";;;;"889585176073949184";https://twitter.com/mj12207/status/889585176073949184
nursiegal75;2017-07-24 16:29;0;0;"@ SenatorDurbin @ SenDuckworth # SaveMedicaid # SaveMedicare # SaveTheACA # SaveObamacare # KillTheBill # HealthcareMattersToMe # SaveSocialSecuritypic.twitter.com/9cF8mRFSvh";;@ @;# # # # # # #;"889583371294302208";https://twitter.com/nursiegal75/status/889583371294302208
LHaule;2017-07-24 16:22;0;0;"@ SenDuckworth @ SenatorDurbin Pls fight Sen healthcare poison pill/disaster bill & unworthy efforts to sell it to Repub Senators by any means";;@ @;;"889581523875250177";https://twitter.com/LHaule/status/889581523875250177
NBlard;2017-07-24 16:13;0;0;"@ SenatorDurbin Here are 95 true stories and reasons to say no to ACA repeal And Amdmts to make BCRA offer real care. http://bit.ly/95StoriesAm pic.twitter.com/1DRr0TNfoz";;@;;"889579414647975937";https://twitter.com/NBlard/status/889579414647975937
ColtsFan254;2017-07-24 16:09;0;0;"The federal government has no authourity in healthcare so there should be no hearings on the matter.";;;;"889578414109339648";https://twitter.com/ColtsFan254/status/889578414109339648
goodtime4all696;2017-07-24 15:57;0;0;"Well you should have read it before you passed Obamacare so it would not need fixed";;;;"889575161237733383";https://twitter.com/goodtime4all696/status/889575161237733383
newsburrow;2017-07-24 15:37;0;0;"@ SenatorDurbin on "A Better Deal": (Democrats) don't want to just be against something. We want to be for something...jobs, healthcare...";;@;;"889570295144734721";https://twitter.com/newsburrow/status/889570295144734721
CaffLibrarian;2017-07-24 15:24;0;0;"Please # SaveTheACA and vote NO on # Trumpcare";;;# #;"889567034228518915";https://twitter.com/CaffLibrarian/status/889567034228518915
josiahmicheals;2017-07-24 14:56;0;0;"Shut up. You made this mess with obamacare. So stop dragging your foot";;;;"889559907451752449";https://twitter.com/josiahmicheals/status/889559907451752449
JpwellerJim;2017-07-24 14:52;0;1;"Impossible for # Trump to read & know details of # healthcare bill when he spends all his time on # twitter & watching # Fox # News.";;;# # # # #;"889559026316570625";https://twitter.com/JpwellerJim/status/889559026316570625
billdaubs1;2017-07-24 14:48;0;0;"@ SenatorDurbin @ SenateGOP @ SistersofMercy @ SenateDems # HealthcareBill Looking at Repeal ObamaCare, shocking, it ends basic care, unethical.pic.twitter.com/e9vGcWXY1b";;@ @ @ @;#;"889557994874294272";https://twitter.com/billdaubs1/status/889557994874294272
