SenBlumenthal;2017-07-24 19:16;54;133;"Joining my colleagues to discuss the upcoming # healthcare vote. Watch here:https://twitter.com/senatedems/status/889606707940380672 …";;;#;"889625341416919041";https://twitter.com/SenBlumenthal/status/889625341416919041
rms_nyc;2017-07-24 19:01;0;0;"@ SenBlumenthal @ ChrisMurphyCT @ jahimes Thanks for protecting your constituents' healthcare! Keep fighting the good fight!!";;@ @ @;;"889621582427148288";https://twitter.com/rms_nyc/status/889621582427148288
Lisahentschel1;2017-07-24 19:00;0;0;"Obamacare 27 mil off , repeal 17 off , Obamacare knocking off more people . Proof it was just a tax on middle class ,killing middle class";;;;"889621297843625984";https://twitter.com/Lisahentschel1/status/889621297843625984
Phaedrejax;2017-07-24 18:12;1;1;"and don't forget healthcare ty sir. # TheResistance # NOFASCISTUSA # TrumpRussia # ImpeachTrump # NeverRepealACA";;;# # # # #;"889609320782057473";https://twitter.com/Phaedrejax/status/889609320782057473
remembercamus;2017-07-24 17:51;0;0;"Thank you, thank you! for everything you are doing to fight against Trumpcare in whatever crazy version and to fight FOR fixing the ACA.";;;;"889603902471114752";https://twitter.com/remembercamus/status/889603902471114752
black_coff33;2017-07-24 17:38;0;0;"2 hrs in DMV to switch plates. Yet gov can handle health care? Don't take my word - Ask doc about Ocare and see what they say.";;;;"889600701864845312";https://twitter.com/black_coff33/status/889600701864845312
NBlard;2017-07-24 17:34;0;0;"@ SenBlumenthal Here are 95 stories and ideas to help. No repeal. Economy will be stronger with gd care. http://bit.ly/95StoriesAm pic.twitter.com/LFFi2QCjBC";;@;;"889599759668924416";https://twitter.com/NBlard/status/889599759668924416
amazeau;2017-07-24 17:30;0;0;"Lives are at stake if we do not remove the abomination known as "Obamacare". If Obamacare was such a great plan, why didn't you join?";;;;"889598563067600896";https://twitter.com/amazeau/status/889598563067600896
black_coff33;2017-07-24 17:28;0;0;"Just like your vote for failing obamacare, or thinking its wise to steal valor, your senses are off again.";;;;"889598284066676736";https://twitter.com/black_coff33/status/889598284066676736
gailj;2017-07-24 17:28;0;0;"@ SenBlumenthal Thank U dear Sen. Blumenthal for fighting BAD Republican health care ideas and legislation and secret last minute strategy";;@;;"889598066160009217";https://twitter.com/gailj/status/889598066160009217
black_coff33;2017-07-24 17:26;0;0;"The government can't run a post office or dmv efficiently and you want them in charge of health care?";;;;"889597668288233472";https://twitter.com/black_coff33/status/889597668288233472
Monk203;2017-07-24 16:15;0;0;"I am 100% for Bernie's Universal/Medicare for all healthcare plan. Public education is needed to allay people's fears and misconceptions.";;;;"889579926583726081";https://twitter.com/Monk203/status/889579926583726081
lindsrio;2017-07-24 15:40;0;0;"@ ChrisMurphyCT @ SenBlumenthal I stand by your votes against the GOP Healthcare bill... this bill would be detrimental to millions";;@ @;;"889571008138674176";https://twitter.com/lindsrio/status/889571008138674176
Adamsbomb;2017-07-24 15:06;0;0;"you should watch "flyover America" you can see working Americans who can't afford O-care @ Millie__Weaver";;@;;"889562389380644865";https://twitter.com/Adamsbomb/status/889562389380644865
lyn_musk;2017-07-24 14:56;0;1;"If Obamacare is so great why don't you have?";;;;"889559881811976192";https://twitter.com/lyn_musk/status/889559881811976192
grtamericanovel;2017-07-24 14:42;0;1;"Totally insane @ SenateMajLdr keeps putting up Trumpcare bills othr senators know zero about.We need an investigation into who's buying Mitch";;@;;"889556450015678465";https://twitter.com/grtamericanovel/status/889556450015678465
redlives_matter;2017-07-24 14:26;0;2;"Or why doesn't the gov stay out of healthcare, deregulate the market so it can become cheaper and better government sucks at everything";;;;"889552268332236800";https://twitter.com/redlives_matter/status/889552268332236800
