cmpnwtr;2017-07-24 19:57;0;0;"Can U be bought this easily with phony optics to leave millions w/o healthcare? @ lisamurkowski @ SenRobPortman @ SenDeanHeller @ SenCoryGardner https://twitter.com/Taniel/status/889634429240573953 …";;@ @ @ @;;"889635719882317824";https://twitter.com/cmpnwtr/status/889635719882317824
A10F15EMatt;2017-07-24 19:57;0;0;"Great, you're proud of yourself for voting in lockstep with Trump again. Now vote NO to taking healthcare away from millions. Please.";;;;"889635682200805376";https://twitter.com/A10F15EMatt/status/889635682200805376
WyomingCowgurl;2017-07-24 19:54;0;0;""Hundreds of thousands will lose their healthcare coverage if passed." http://www.5280.com/2017/06/5-ways-senates-aca-repeal-bill-affect-coloradans/ …";;;;"889634804890832896";https://twitter.com/WyomingCowgurl/status/889634804890832896
Teach63Beth;2017-07-24 19:53;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889634745008697345";https://twitter.com/Teach63Beth/status/889634745008697345
KMTeda;2017-07-24 19:52;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889634407623131136";https://twitter.com/KMTeda/status/889634407623131136
PiscopoSf;2017-07-24 19:51;0;1;". @ SenCoryGardner Listen to the people.Trumpcare puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/x9vtCvKesq";;@;#;"889634209786187776";https://twitter.com/PiscopoSf/status/889634209786187776
wifi_wanderer;2017-07-24 19:50;0;0;"@ SenCoryGardner make the right healthcare vote!!!!!";;@;;"889633952541147139";https://twitter.com/wifi_wanderer/status/889633952541147139
spikex;2017-07-24 19:50;0;2;"I called @ SenCoryGardner to ask him to vote "No!" on the mystery healthcare bill. Have you called today?";;@;;"889633827055972353";https://twitter.com/spikex/status/889633827055972353
RoushAnnette;2017-07-24 19:49;0;0;"@ SenCoryGardner think well before you choose an incompetent president over your own constituents; 2020 is not that far off. No Trumpcare!!!";;@;;"889633724056440837";https://twitter.com/RoushAnnette/status/889633724056440837
1234569or10;2017-07-24 19:49;0;2;"Focus on what Coloradans really care about -- vote NO tomorrow";;;;"889633606938841089";https://twitter.com/1234569or10/status/889633606938841089
kcseidel1;2017-07-24 19:48;2;1;"The only vote we care about right now is # Healthcare. @ SenCoryGardner we want you to vote NO! # SaveACA";;@;# #;"889633408728551424";https://twitter.com/kcseidel1/status/889633408728551424
GloriaK97903760;2017-07-24 19:43;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889632131667963904";https://twitter.com/GloriaK97903760/status/889632131667963904
ApparentlyBrian;2017-07-24 19:42;0;0;"We're watching @ SenCoryGardner. If you vote to rob us of our healthcare, you show us your true character # NoRepeal";;@;#;"889631913232797696";https://twitter.com/ApparentlyBrian/status/889631913232797696
Candim9;2017-07-24 19:42;0;1;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889631904290484227";https://twitter.com/Candim9/status/889631904290484227
ArthurBundy;2017-07-24 19:40;0;0;"@ SenCoryGardner If you vote for Trumpcare then everything coming from you is questionable Profits v People & Planet is wrong side of history";;@;;"889631453927133185";https://twitter.com/ArthurBundy/status/889631453927133185
kiwihaley;2017-07-24 19:40;0;0;"Is this a paid dinner? What about our healthcare?";;;;"889631395357888513";https://twitter.com/kiwihaley/status/889631395357888513
kayladenver;2017-07-24 19:38;0;0;"Stripping healthcare from millions of Americans because you're afraid of Donald Trump makes no sense does it??";;;;"889630953777352704";https://twitter.com/kayladenver/status/889630953777352704
landcruiser13;2017-07-24 19:34;0;2;"Please hear us. Vote NO on healthcare";;;;"889629835533983744";https://twitter.com/landcruiser13/status/889629835533983744
basiluvsjc;2017-07-24 19:34;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889629802818351108";https://twitter.com/basiluvsjc/status/889629802818351108
WeAreUnidosUS;2017-07-24 19:30;7;13;". @ SenCoryGardner- How can you vote for the Senate # healthcarebill when you don't know what's in it? # KillTheBill";;@;# #;"889628862962946049";https://twitter.com/WeAreUnidosUS/status/889628862962946049
skipmas;2017-07-24 19:27;0;0;"Expect you to be going NO on the GOP healthcare bill tomorrow. This is not what Colorado wants and you know that!";;;;"889628163059445760";https://twitter.com/skipmas/status/889628163059445760
DurdleKarol;2017-07-24 19:27;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889628063599927296";https://twitter.com/DurdleKarol/status/889628063599927296
tonymartineznm;2017-07-24 19:25;0;0;"@ SenCoryGardner Tomorrow we will know if you care more about health of Coloradans or GOP. Vote No # copoliticshttps://www.washingtonpost.com/amphtml/news/powerpost/wp/2017/07/24/former-gop-senator-tells-republicans-to-vote-no-on-aca-repeal-efforts-this-week/ …";;@;#;"889627712456974337";https://twitter.com/tonymartineznm/status/889627712456974337
Colorado_AAP;2017-07-24 19:25;46;20;"RT if you want @ SenCoryGardner & GOP Senators to scrap ACA-repeal & work with Democrats on a bipartisan plan 2 improve health care coverage pic.twitter.com/pVhCTRi35h";;@;;"889627516096348161";https://twitter.com/Colorado_AAP/status/889627516096348161
samiam40s;2017-07-24 19:25;0;0;"@ SenCoryGardner called today left message vote NO on Trumpcare BRACA any Republican health care bill. constituent 80211";;@;;"889627508030791680";https://twitter.com/samiam40s/status/889627508030791680
TFMason;2017-07-24 19:21;0;0;"@ SenCoryGardner I am asking you to please # VoteNo on the # HealthcareBill";;@;# #;"889626622579666946";https://twitter.com/TFMason/status/889626622579666946
rebequewest;2017-07-24 19:20;0;0;"@ SenCoryGardner Nuns. Vote NO on # Trumpcarehttps://twitter.com/activist360/status/889623124001648641 …";;@;#;"889626462747340802";https://twitter.com/rebequewest/status/889626462747340802
DrIvyMargulies;2017-07-24 19:19;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889626115534442498";https://twitter.com/DrIvyMargulies/status/889626115534442498
cmpnwtr;2017-07-24 19:17;1;1;"A vote for # Trumpcare - 22 mil losing insurance, every bankruptcy, untreated illness, death has ur name on it @ SenCoryGardner @ JeffFlake";;@ @;#;"889625673677111297";https://twitter.com/cmpnwtr/status/889625673677111297
Micktooth;2017-07-24 19:16;0;0;"If you really want to vote, VOTE NO on the unseen healthcare bill!!";;;;"889625381157822464";https://twitter.com/Micktooth/status/889625381157822464
kvconstant;2017-07-24 19:16;0;0;"# VoteNo on # Obamacarerepeal @ SenCoryGardner Do the right thing for your voters - even tho # kochbrothers pledged no money unless U vote Yeshttps://twitter.com/JesseLehrich/status/889539561759678466 …";;@;# # #;"889625348035530752";https://twitter.com/kvconstant/status/889625348035530752
mightyhudson;2017-07-24 19:14;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.https://networklobby.org/news/20170724healthcare/ …";;@;#;"889624884816621568";https://twitter.com/mightyhudson/status/889624884816621568
atiagha;2017-07-24 19:14;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889624877745008640";https://twitter.com/atiagha/status/889624877745008640
SuzanneBuchan14;2017-07-24 19:14;0;1;"@ SenCoryGardner @SenBennetCO # voteno on the new # HealthcareBill whatever that is at this point. # over50 # ivote";;@ @SenBennetCO;# # # #;"889624859596255233";https://twitter.com/SuzanneBuchan14/status/889624859596255233
noelcreates;2017-07-24 19:13;2;0;"@ SenCoryGardner @SenBennetCO Vote NO on Trumpcare. # SaveMedicaid # saveobamacare";;@ @SenBennetCO;# #;"889624684148518916";https://twitter.com/noelcreates/status/889624684148518916
rebequewest;2017-07-24 19:11;0;0;"@ SenCoryGardner Here's another gorgeous kiddo depending on you to vote no on # Trumpcare. Do right by him by participating in thoughtful billhttps://twitter.com/naturesencore/status/889545395227029504 …";;@;#;"889624147625750529";https://twitter.com/rebequewest/status/889624147625750529
RudyRom14462234;2017-07-24 19:10;0;1;"Put country above party vote against repugnant healthcare bill";;;;"889623930838888450";https://twitter.com/RudyRom14462234/status/889623930838888450
uid616456;2017-07-24 19:10;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889623837427597312";https://twitter.com/uid616456/status/889623837427597312
Teacher_JYKWong;2017-07-24 19:08;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889623412607528961";https://twitter.com/Teacher_JYKWong/status/889623412607528961
christy_doyon;2017-07-24 19:06;0;0;"@ SenCoryGardner Please take a breath and READ healthcare bill before voting tomorrow. Will Coloradoans die? Then please vote NO! # norepeal";;@;#;"889622958653620225";https://twitter.com/christy_doyon/status/889622958653620225
PearceDarin;2017-07-24 19:05;0;4;"You know that AR has benefited from ACA! We have ranked last in healthcare. Step up and do what's right for AR. Vote NO and fix ACA";;;;"889622473712562177";https://twitter.com/PearceDarin/status/889622473712562177
mightyhudson;2017-07-24 19:03;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889622025643413506";https://twitter.com/mightyhudson/status/889622025643413506
Child_O_God;2017-07-24 19:02;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889621852326416387";https://twitter.com/Child_O_God/status/889621852326416387
markbtall;2017-07-24 19:01;2;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889621575984705543";https://twitter.com/markbtall/status/889621575984705543
8furryfriends;2017-07-24 19:01;0;1;"Vote NO on healthcare!";;;;"889621483043115008";https://twitter.com/8furryfriends/status/889621483043115008
Katiekinscnm;2017-07-24 19:00;0;6;"Vote no on tomorrow's "healthcare" bill.";;;;"889621283234885632";https://twitter.com/Katiekinscnm/status/889621283234885632
MattMikeWitt;2017-07-24 18:58;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889620912026394625";https://twitter.com/MattMikeWitt/status/889620912026394625
VernonSpencerS1;2017-07-24 18:58;0;0;"Your constituents are depending on you, @ SenCoryGardner. Vote 'no' on # Obamacare repeal.";;@;#;"889620829352361984";https://twitter.com/VernonSpencerS1/status/889620829352361984
hayes1942;2017-07-24 18:57;0;0;"@ SenCoryGardner You and your family have great healthcare. It is your duty to vote against this bill. U know will throw millions off. # bill";;@;#;"889620672791678977";https://twitter.com/hayes1942/status/889620672791678977
