LanpherMolly;2017-07-24 19:45;0;0;"U r not gonna like anyone he picks. So who cares what u think. You r gonna get destroyed in the next election anyway. Ppl can't stand u";;;;"889632546526564352";https://twitter.com/LanpherMolly/status/889632546526564352
Laralonglegs122;2017-07-24 19:39;0;0;"@ SenWarren If Congress and the Senate had the same health care as everyone else it would help unite this divided country. Elitism is bad.";;@;;"889631264537546757";https://twitter.com/Laralonglegs122/status/889631264537546757
Lisahentschel1;2017-07-24 19:15;0;0;"27 mil off Obamacare , Obamacare lite 22-24 mil off , gop no Obamacare 15mil , repeal only 17 mil";;;;"889625023178309633";https://twitter.com/Lisahentschel1/status/889625023178309633
Princessa29;2017-07-24 18:59;0;0;"@ SenWarren I'm a MA cancer patient, dependent on Medicare & Medicaid. I didn't ask for cancer. Please stand up for people like me.";;@;;"889620969559666689";https://twitter.com/Princessa29/status/889620969559666689
gizmocha;2017-07-24 18:56;0;0;"2/3 @ BarackObama @ SenBobCasey @ SenWarren @ BarbraStreisand @ sunny:companies putting profit above patient care by increasing premiums&copays!";;@ @ @ @ @;;"889620226081529856";https://twitter.com/gizmocha/status/889620226081529856
MadAlgorithm;2017-07-24 18:38;1;0;"Housing for all. Health care for all. Medicine & social care for all. End slavery in the US once & for all. Unionize the vice industries.";;;;"889615847022616578";https://twitter.com/MadAlgorithm/status/889615847022616578
RedlerVirginia;2017-07-24 18:36;0;0;"Do you know that over half of the money you give in healthcare goes for profit to big business?";;;;"889615413411282944";https://twitter.com/RedlerVirginia/status/889615413411282944
MadAlgorithm;2017-07-24 18:36;0;0;"Move us towards Universal healthcare. Public option, single payer, medicaid for all. Systemic regulatory oversight & auditing.";;;;"889615252924575744";https://twitter.com/MadAlgorithm/status/889615252924575744
iamthecoolest1;2017-07-24 18:36;0;0;"@ SenWarren-(2/2) Please don't let the Democrats RAM THIS DOWN THE THROATS OF THE AMERICAN PEOPLE, like they did with Obamacare!!";;@;;"889615206719946752";https://twitter.com/iamthecoolest1/status/889615206719946752
RedlerVirginia;2017-07-24 18:35;0;0;"Should we not take care of the poor and needy?";;;;"889614976960405505";https://twitter.com/RedlerVirginia/status/889614976960405505
ab43;2017-07-24 18:31;0;0;"That is not true, they want people in charge of their healthcare. Dems think they can tell us what to eat, drink and give poor healthcare.";;;;"889614160266440709";https://twitter.com/ab43/status/889614160266440709
MadAlgorithm;2017-07-24 18:30;0;0;"All events unfolding w/ Trump-Russia-RNC are revealing a far flung corporate criminal network effecting housing, financing, healthcare.";;;;"889613880976187393";https://twitter.com/MadAlgorithm/status/889613880976187393
IamMRaeinHD;2017-07-24 18:20;0;0;"Obamacare is failing miserably, you got a better idea Sis?";;;;"889611287726104577";https://twitter.com/IamMRaeinHD/status/889611287726104577
SherrySCTexas;2017-07-24 18:07;0;1;"You are correct Sen Warren. But who hasn't he brought in that didn't have many conflicts of interest? Nobody in his group cares.";;;;"889607991116386305";https://twitter.com/SherrySCTexas/status/889607991116386305
sydmachine;2017-07-24 18:03;0;0;"Who cares? You'd obstruct Jesus Christ if he was nominated.";;;;"889606923544387585";https://twitter.com/sydmachine/status/889606923544387585
afewgoodeggs;2017-07-24 18:00;0;0;"Thank u @ SenSchumer @ SenGillibrand @ SenSanders @ SenWarren for standing FOR the people against the tyranny of the @ GOP taking our healthcare";;@ @ @ @ @;;"889606282025598976";https://twitter.com/afewgoodeggs/status/889606282025598976
LOrion;2017-07-24 17:57;6;7;"WELL if we don’t get rid of PENCE too he is WORSE, in fact PENCE was the #2 AGENDA Item for # KOCHbros (#1 Obamacare repeal)pic.twitter.com/T7zXJwHLgm";;;#2 # #1;"889605555269939200";https://twitter.com/LOrion/status/889605555269939200
katywh20;2017-07-24 17:52;1;1;"@ SenSchumer says single payer is being explored. Where are you on this? # Healthcare # MedicareForAll @ SenateDems";;@ @;# #;"889604285415215106";https://twitter.com/katywh20/status/889604285415215106
joesegal;2017-07-24 17:42;0;0;"Low Wages Massive school loan debt Rising housing costs Rising healthcare costs ARE KILLING OUR COUNTRY! @ SenSanders @ SenWarren @ SenSchumer";;@ @ @;;"889601798482219008";https://twitter.com/joesegal/status/889601798482219008
debdover61;2017-07-24 17:16;0;0;"@ SenWarren .just go eat pizza and shut up your a mess and n1 cares about your bogus nonsense ..";;@;;"889595209109188608";https://twitter.com/debdover61/status/889595209109188608
yankeebelle21;2017-07-24 17:12;0;0;"Trump won because we are tired of career Manipulators, aka politicians. I'll take my chances with a business man over a political attorney";;;;"889594251696320517";https://twitter.com/yankeebelle21/status/889594251696320517
thelarrywatkins;2017-07-24 17:08;0;0;"Are we really trusting @ SenWarren to make a # ABetterDeal? Wont she just trade away healthcare for 26 beads? # Pocohontaspic.twitter.com/k3wD0VBiaT";;@;# #;"889593029346066432";https://twitter.com/thelarrywatkins/status/889593029346066432
jolocktov;2017-07-24 17:00;0;0;"A tax cut bill disguised (not very well) as a health care bill. @ SenWarren rips the @ GOP https://www.youtube.com/watch?v=WCmL3bs4PX4 …";;@ @;;"889591130135777280";https://twitter.com/jolocktov/status/889591130135777280
RobTampa;2017-07-24 16:56;0;0;"Democrats beware: Trump may beat you to single-payer # Medicare4all https://www.dailykos.com/story/2017/7/23/1682333/-Democrats-beware-Trump-may-beat-you-to-single-payer-Medicare-for-all … @SenBookerOffice @ RepJoeKennedy @ SenWarren @ DNC";;@SenBookerOffice @ @ @;#;"889590058839408641";https://twitter.com/RobTampa/status/889590058839408641
robborga;2017-07-24 16:39;0;0;"Who cares";;;;"889585860131401729";https://twitter.com/robborga/status/889585860131401729
NASWMA;2017-07-24 16:35;0;0;"The Senate could be voting on the health care bill as early as tomorrow or Wed. Watch @ SenWarren break it down : http://ow.ly/ABSX30dSisF";;@;;"889584760426708992";https://twitter.com/NASWMA/status/889584760426708992
AARPMA;2017-07-24 16:33;10;6;"The Senate votes tomorrow on health care. Call 1-844-222-0110 & thank @ SenWarren & @ SenMarkey for their plan to # VoteNo. @ AARPadvocatespic.twitter.com/w9DVbCcgDA";;@ @ @;#;"889584224407347200";https://twitter.com/AARPMA/status/889584224407347200
Franklee255B;2017-07-24 16:31;1;3;"Trump doesn't care about the future. He wants Bernhardt to clear the way for his fossil fuel friends to make high profits.";;;;"889583946454970369";https://twitter.com/Franklee255B/status/889583946454970369
RRmarches;2017-07-24 16:26;0;0;"@ SenWarren @ SenMarkey How about I get the same health care u voted for yourselves. The more people, the lower cost. Give me that.";;@ @;;"889582659852218369";https://twitter.com/RRmarches/status/889582659852218369
wshaw1127;2017-07-24 16:03;0;0;"No one cares what u think! Hope you get beat by the real American Indian!";;;;"889576836321169409";https://twitter.com/wshaw1127/status/889576836321169409
BeverlyFasig;2017-07-24 15:59;0;0;"@ SenWarren please don't let trump's speech on healthcare from this afternoon go unanswered. It was filled with lies! 1";;@;;"889575691620167680";https://twitter.com/BeverlyFasig/status/889575691620167680
LindaPrella1;2017-07-24 15:44;0;0;"Trump is on TV taking serious special cases from Obamacare , however, the man with all the answers has not a one for healthcare NOT A ONE!!";;;;"889571894621548544";https://twitter.com/LindaPrella1/status/889571894621548544
LindaPrella1;2017-07-24 15:41;0;0;"U know I'm from mass I love my Obamacare I don't have one problem with it so that's why I'm telling my senator!! Lol";;;;"889571280755798016";https://twitter.com/LindaPrella1/status/889571280755798016
JMS6363;2017-07-24 15:27;0;0;"Let's get a single payer system and lose any chance of providing the best healthcare in the world to our people. Docs can't work under ACA.";;;;"889567839853699074";https://twitter.com/JMS6363/status/889567839853699074
buggs_moran;2017-07-24 15:26;0;0;"I'm fortunate to afford health care. But up 300% since I had cancer 25 yrs ago. Worry @pricetag from @ GOP w/ pre-existing. @ SenWarren # ACA";;@pricetag @ @;#;"889567362478993409";https://twitter.com/buggs_moran/status/889567362478993409
CrossFollower12;2017-07-24 15:18;0;1;"Still believe our leaders care about you and your family?If you do you need some sort supervision so you are not taken advantage of ....";;;;"889565438308491264";https://twitter.com/CrossFollower12/status/889565438308491264
tishkee_33;2017-07-24 15:13;0;0;"THIS is the reality of Govt run healthcare... @NancyPelosi @ SenWarren @ SenSanders https://twitter.com/ellencarmichael/status/889552772269584384 …";;@NancyPelosi @ @;;"889564288016363520";https://twitter.com/tishkee_33/status/889564288016363520
MomRovin;2017-07-24 15:06;0;0;"@ SenatorCollins @ SenWarren @ lisamurkowski @ joniernst @ clairecmc @ SenCapito @ SenatorFischer omg VoteNoBCRA then fix healthcare # WomenWillLeadhttps://twitter.com/sahilkapur/status/889554042388721664 …";;@ @ @ @ @ @ @;#;"889562560114118656";https://twitter.com/MomRovin/status/889562560114118656
GreenTea_pRt;2017-07-24 14:58;0;0;". @ SenWarren video on the Republican "health care" proposals, We Are Better That That! https://www.youtube.com/watch?v=WCmL3bs4PX4&sns=tw … via @ youtube";;@ @;;"889560549276516352";https://twitter.com/GreenTea_pRt/status/889560549276516352
katiestone;2017-07-24 14:45;1;1;"Today I called @ BernieSanders and @ SenWarren and asked, "If not now, when?" about their plan for # SinglePayer healthcare. It's time.";;@ @;#;"889557276465299456";https://twitter.com/katiestone/status/889557276465299456
reweitl;2017-07-24 14:14;0;0;"What i am saying is she doesnt care about a fetus, why worry about the baby? She doesnt give a shit";;;;"889549302367965184";https://twitter.com/reweitl/status/889549302367965184
GDawg2k2;2017-07-24 14:07;0;0;"I'm sure the TALK to @ SenWarren & @ SenJeffMerkley went like this: "U2 can come out behind # Medicare4all! Just rem where ur $ come from!"";;@ @;#;"889547546464485377";https://twitter.com/GDawg2k2/status/889547546464485377
robsanz0923;2017-07-24 13:58;0;0;"@ SenWarren for 8 years you held all branches of government. You screwed up health care and now promising jobs. Have the same insurance as us";;@;;"889545314306326528";https://twitter.com/robsanz0923/status/889545314306326528
