DrClarkRoush;2017-07-24 19:49;0;0;"@ BenSasse @ SenatorFischer If you have an iota of humanity or morality, please DO NOT help forward the GOP health care abomination.";;@ @;;"889633573053116416";https://twitter.com/DrClarkRoush/status/889633573053116416
Boursin;2017-07-24 19:46;0;0;"@ BenSasse Please do NOT vote in favor for a health care bill that nobody has seen and no debate has been held on. America deserves better.";;@;;"889632964748947456";https://twitter.com/Boursin/status/889632964748947456
huskiesuconn;2017-07-24 19:45;0;0;"@ BenSasse no vote at all on http://trumpcare.you  have girls help make it stronger. Don't destroy the future.";;@;;"889632628571295747";https://twitter.com/huskiesuconn/status/889632628571295747
notthemessenger;2017-07-24 19:39;0;0;"Especially a bill that will likely cause at least 22 million people to lose health insurance # trumpcare @ BenSasse call your Senators https://twitter.com/chrislhayes/status/889615155931361286 …";;@;#;"889631133071278081";https://twitter.com/notthemessenger/status/889631133071278081
DCK165;2017-07-24 19:37;0;0;"They had to pass Obamacare to find out what was in it so why should this be any different";;;;"889630718120407041";https://twitter.com/DCK165/status/889630718120407041
Judyuk1;2017-07-24 19:34;0;0;"Is there a chapter in there on how to screw Americans out of health care ? Asking for millions of Americans who will suffer from this.";;;;"889629807784456194";https://twitter.com/Judyuk1/status/889629807784456194
brendajos;2017-07-24 19:32;0;0;". @ BenSasse You know a yes vote will hurt your constituents. I know you only care about your voters but you serve us all. https://twitter.com/chrislhayes/status/889615155931361286 …";;@;;"889629271421067264";https://twitter.com/brendajos/status/889629271421067264
jetsjets;2017-07-24 19:24;0;0;"@ SenCapito @ BenSasse fear god not bully trump. Trumpcare is still anti-Christ teachings. You can't lie your way into heaven.";;@ @;;"889627256326434816";https://twitter.com/jetsjets/status/889627256326434816
JohnnyBlkshrt;2017-07-24 19:13;0;0;"@ BenSasse do the right thing and vote no on Trumpcare- you know it is the right thing to do # Trumpcare";;@;#;"889624651089014784";https://twitter.com/JohnnyBlkshrt/status/889624651089014784
LuxAngela;2017-07-24 19:05;2;4;"which chapter in Ben's parenting book covers how he is going to take healthcare away from kids with cancer?";;;;"889622488115810309";https://twitter.com/LuxAngela/status/889622488115810309
