username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mmargowsky;2017-07-24 18:14;1;0;". @ SenStabenow introduces @ LittleLobbyists to talk about why they're here today to # ProtectOurCare ahead of health care votepic.twitter.com/uEIA0sL6C6";;@ @;#;"889609843836936192";https://twitter.com/mmargowsky/status/889609843836936192
FeliciaBurnettt;2017-07-24 18:14;2;2;"Watching @ SenStabenow, @ SenateDems, @ woodra on FB live fighting 2 # ProtectOurCare Thanks for all you do! Watch live https://www.facebook.com/senschumer/videos/10155667469514407/?hc_ref=ARToZgDHACLj2DOvbrM_xRoFeSBhzTZ8a6B7hJt5Wo6D9I8G0X5aw7DmgAL7IoFNUss …";;@ @ @;#;"889609770654720001";https://twitter.com/FeliciaBurnettt/status/889609770654720001
LittleLobbyists;2017-07-24 18:14;31;68;"Introducing ourselves to @ SenStabenow and @ timkaine and telling our stories on # FacebookLIVE - check it out!pic.twitter.com/wNmTbYM5HE";;@ @;#;"889609754955444225";https://twitter.com/LittleLobbyists/status/889609754955444225
gebrchav;2017-07-24 18:14;0;0;"My French Canadian ancestors were there in 1701!";;;;"889609657567850496";https://twitter.com/gebrchav/status/889609657567850496
adam_prizio;2017-07-24 18:13;0;0;"In the US Capitol with @ SenStabenow and the @ LittleLobbyists to # SaveMedicaidpic.twitter.com/c5QBZRxF1h";;@ @;#;"889609601875881984";https://twitter.com/adam_prizio/status/889609601875881984
JamesValvo;2017-07-24 18:07;0;0;"First @ KidRock # MIsen ad: "Debbie @ SenStabenow is too old to Kid, too soft to Rock."";;@ @;#;"889607984975929345";https://twitter.com/JamesValvo/status/889607984975929345
SenStabenow;2017-07-24 18:04;11;33;"About to join. Tune in! # ProtectOurCarehttps://twitter.com/senatedems/status/889606707940380672 …";;;#;"889607370267033600";https://twitter.com/SenStabenow/status/889607370267033600
cathlab4;2017-07-24 18:03;0;0;"You have got to be kidding ! democrats for the people? taxes regulation social engineering. BS , far left democrats want one thing..POWER";;;;"889606874395488256";https://twitter.com/cathlab4/status/889606874395488256
JamesWargas;2017-07-24 17:53;0;0;"pic.twitter.com/Bk0FEs3SdK";;;;"889604485139410944";https://twitter.com/JamesWargas/status/889604485139410944
christinibnini;2017-07-24 17:53;0;0;"@ SenStabenow my # hometown and that of my family dating back to Cadillac. # Detroit # HappyBirthdayDetroithttps://twitter.com/SenStabenow/status/889593479206187008 …";;@;# # #;"889604404491558912";https://twitter.com/christinibnini/status/889604404491558912
travelingthroug;2017-07-24 17:52;0;0;"# KidRockForSenate He is coming for your job toots";;;#;"889604339236560897";https://twitter.com/travelingthroug/status/889604339236560897
GarletterLee;2017-07-24 17:51;0;0;"Good Monday Sen. DEBBIE STABENOW, of Michigan,";;;;"889604003310575618";https://twitter.com/GarletterLee/status/889604003310575618
MarikaBlog12;2017-07-24 17:50;0;0;"NO on bills that threaten ESA by permanently delisting wolves, precluding judicial review. Dangerous! @ SenStabenow pic.twitter.com/PQAtDdsYaK";;@;;"889603731775520769";https://twitter.com/MarikaBlog12/status/889603731775520769
ksreynolds77;2017-07-24 17:48;0;0;"pic.twitter.com/RRlVZPl4tf";;;;"889603293189742593";https://twitter.com/ksreynolds77/status/889603293189742593
ChangeSeats;2017-07-24 17:48;0;0;"RT @ SenStabenow: RT @ SenateDems: We believe government should work for you & for the millions of hard working Amer… http://buff.ly/2uu5pEj";;@ @;;"889603096657240064";https://twitter.com/ChangeSeats/status/889603096657240064
ddamusis;2017-07-24 17:41;0;0;"Enhance the Affordable Care Act to meet the needs of the people not Trump, @ SenGaryPeters, @ SenStabenow. Vote 'no' on # Obamacare repeal.";;@ @;#;"889601526032990209";https://twitter.com/ddamusis/status/889601526032990209
danfox031;2017-07-24 17:39;0;0;"@ SenStabenow has spent her entire adult life helping others. @ KidRock wrote a song that rhymed things with...things. # nope # dontthinkso";;@ @;# #;"889600936062136320";https://twitter.com/danfox031/status/889600936062136320
DeniseCT70;2017-07-24 17:39;0;2;"Tell your senators that you will not let Americans lose their mental healthcare coverage! @ senstabenow # stopsuicide # afsp";;@;# #;"889600896967094274";https://twitter.com/DeniseCT70/status/889600896967094274
BarbaraGalecki;2017-07-24 17:37;0;1;"...and grifting. Don't forget the grifting..";;;;"889600372301590529";https://twitter.com/BarbaraGalecki/status/889600372301590529
SaysEdwina;2017-07-24 17:35;0;3;"I am a Michigan Voter. If you are granted a meeting it MUST include #45 & Family following the rules & brings their own companies back to US";;;#45;"889599839952134145";https://twitter.com/SaysEdwina/status/889599839952134145
BarbaraGalecki;2017-07-24 17:35;0;0;"I bet you will never get that meeting with Trump....unless you like to play golf on weekends. Good luck.";;;;"889599839083921408";https://twitter.com/BarbaraGalecki/status/889599839083921408
vikingmother123;2017-07-24 17:33;0;1;"So proud of our MI Senators!!!";;;;"889599396807135232";https://twitter.com/vikingmother123/status/889599396807135232
CycLiszt;2017-07-24 17:31;0;1;"Hopefully he can stop golfing, tweeting and watching Fox long enough to listen.";;;;"889598971475357702";https://twitter.com/CycLiszt/status/889598971475357702
customwww;2017-07-24 17:29;0;1;"yes! to # SenatorKidRock ..and NO to @ SenStabenow .. Start packing Debbie & don't take anything that's not yours.!";;@;#;"889598538321154048";https://twitter.com/customwww/status/889598538321154048
browntailedhawk;2017-07-24 17:29;0;0;"Let's see if he's for real! I obviously he knows jackshit about manufacturing and unions! All he knows is NYC zoning and licensing shit!";;;;"889598482369171456";https://twitter.com/browntailedhawk/status/889598482369171456
SenStabenow;2017-07-24 17:27;15;65;"@ SenGaryPeters & I requested a mtg w/Trump to discuss supporting manufacturers. Let's work to end outsourcing & implement Buy American laws!https://twitter.com/mlive/status/889089668100362240 …";;@;;"889598019951366145";https://twitter.com/SenStabenow/status/889598019951366145
IHateYou_56;2017-07-24 17:25;0;0;"Listen!!! Do you hear it??? Yes, this is the man who will defeat your come November 6, 2018. pic.twitter.com/7oNGdd3orc";;;;"889597405368340480";https://twitter.com/IHateYou_56/status/889597405368340480
ddamusis;2017-07-24 17:25;0;0;"I and Your constituents are depending on you, @ SenStabenow. Vote 'no' on # Obamacare repeal.";;@;#;"889597355254853632";https://twitter.com/ddamusis/status/889597355254853632
ddamusis;2017-07-24 17:24;0;0;"I and Your constituents are depending on you, @ SenGaryPeters, @ SenStabenow. Vote 'no' on # Obamacare repeal.";;@ @;#;"889597110529785856";https://twitter.com/ddamusis/status/889597110529785856
Bardswan;2017-07-24 17:21;0;2;"Call anyways and have your opinion counted.";;;;"889596362857168897";https://twitter.com/Bardswan/status/889596362857168897
gremlinperson;2017-07-24 17:18;0;0;"Are they republicans?";;;;"889595771980578817";https://twitter.com/gremlinperson/status/889595771980578817
HomefrontHugs;2017-07-24 17:11;0;2;"Thank you for YOUR service too !";;;;"889593990307340288";https://twitter.com/HomefrontHugs/status/889593990307340288
SenStabenow;2017-07-24 17:09;26;163;"Wishing the great city of Detroit a very happy 316th birthday!https://twitter.com/crainsdetroit/status/889505116549763072 …";;;;"889593479206187008";https://twitter.com/SenStabenow/status/889593479206187008
lnelsonspielman;2017-07-24 17:06;1;2;"Your constituents are depending on you, @ SenGaryPeters @ SenStabenow. Vote 'no' on # Obamacare repeal.";;@ @;#;"889592751746109444";https://twitter.com/lnelsonspielman/status/889592751746109444
Lisa_Babcock517;2017-07-24 17:04;0;0;"@ SenGaryPeters & @ SenStabenow THANK YOU for protecting constits & Obamacare. The nightmare = @ POTUS 's corruption, # Trumpcare # TrumpRussia.https://twitter.com/WhiteHouse/status/889579712124788736 …";;@ @ @;# #;"889592065318932481";https://twitter.com/Lisa_Babcock517/status/889592065318932481
babs2122;2017-07-24 17:03;0;0;"Vote NO on whatever healthcare bill the Senate GOP comes up with. Fix Obamacare! Then plan for Medicare for all! # MedicareForAll";;;#;"889591959232401408";https://twitter.com/babs2122/status/889591959232401408
FarmFairyCrafts;2017-07-24 16:43;1;0;"Ingestion of # Glyphosate Could Disturb the Normal Gut Bacterial Community: https://ncbi.nlm.nih.gov/pubmed/23224412 @ SenPatRoberts @ SenStabenow @ Stabenow";;@ @ @;#;"889586794911719424";https://twitter.com/FarmFairyCrafts/status/889586794911719424
belttari;2017-07-24 16:17;0;0;"I like it";;;;"889580441228935170";https://twitter.com/belttari/status/889580441228935170
jeffrygc;2017-07-24 16:14;0;1;"Whoever wins nomination, many of us will do all we can to defeat @ SenStabenow in 2018! @ LenaEpstein @ JohnJamesMI @ KidRock @ MIGOP # SenateGOP";;@ @ @ @ @;#;"889579455060078594";https://twitter.com/jeffrygc/status/889579455060078594
WiccanMethusela;2017-07-24 16:13;0;2;"We could stop him from paying himself every time he goes. We could stop him from charging luxury rates for SS detail. We could stop a lot.";;;;"889579324973744131";https://twitter.com/WiccanMethusela/status/889579324973744131
WiccanMethusela;2017-07-24 16:12;0;1;"It'd be nice if ALL our elected ppl would consider the effects of their junketeering on the rest of us. Might happen someday, not now, tho.";;;;"889579047818321920";https://twitter.com/WiccanMethusela/status/889579047818321920
TxmanLC;2017-07-24 16:11;0;0;"@ KidRock Hope you take this seriously. Not a stunt to sell records. @ SenStabenow must be defeated. Nothing but a Shumer/Pelosi rubber stamp";;@ @;;"889578684415438849";https://twitter.com/TxmanLC/status/889578684415438849
Lynn_Rose1;2017-07-24 16:10;0;0;"But it's a little complicated because anywhere he goes there has to be security and we can't really stop him from getting out of town.";;;;"889578487333482497";https://twitter.com/Lynn_Rose1/status/889578487333482497
gjvanman;2017-07-24 16:10;0;0;"Kid Rock is leading in the polls against Stabenaw!!. That is if you believe in polls!!";;;;"889578452797579264";https://twitter.com/gjvanman/status/889578452797579264
Lynn_Rose1;2017-07-24 16:09;0;1;"To change that we need Congress to change the law and I would support some controls on personal presidential travel.";;;;"889578224493219842";https://twitter.com/Lynn_Rose1/status/889578224493219842
gjvanman;2017-07-24 16:04;0;0;"Best joke ever!! HaHaHa";;;;"889576970853507072";https://twitter.com/gjvanman/status/889576970853507072
WiccanMethusela;2017-07-24 16:02;0;1;"Also as respectfully as possible, we can't spend money on DJT's vacations & not on the poor, disabled & elderly. Something very wrong there!";;;;"889576599653429252";https://twitter.com/WiccanMethusela/status/889576599653429252
JENNMediaGroup;2017-07-24 15:51;0;0;"@ SenGaryPeters @ SenStabenow We need action and we need results. OCare must not be repealed. Fix..YES! https://twitter.com/RepJoeKennedy/status/889558283639558144 …";;@ @;;"889573885515059201";https://twitter.com/JENNMediaGroup/status/889573885515059201
Jvandy24;2017-07-24 15:49;0;0;"@ SenStabenow Michiganders are tired of your rhetoric repeal and replace.Kidrock is knocking on that D C office! Ding ding";;@;;"889573364616110086";https://twitter.com/Jvandy24/status/889573364616110086
Jvandy24;2017-07-24 15:44;0;0;"YOU HELPED FORM THIS BILL!!!!";;;;"889572025383100416";https://twitter.com/Jvandy24/status/889572025383100416
Jvandy24;2017-07-24 15:44;0;0;"@ SenStabenow How come your exempt from Obamacare? If you had a 10k deductible $1500 month premium, I'm sure politics would not be an issue";;@;;"889571898987884544";https://twitter.com/Jvandy24/status/889571898987884544
ImaTrouble9;2017-07-24 15:40;0;0;". @ SenStabenow, please # WorkTogether on real # HealthcareSOLUTIONS that meet our needs & # ProtectOurCare. # TWpic.twitter.com/15XQB3Gw4b";;@;# # # #;"889570902639165441";https://twitter.com/ImaTrouble9/status/889570902639165441
mjbeckel;2017-07-24 15:36;5;1;"Among senators in competitive seats @ Sen_JoeManchin @ SenStabenow @ clairecmc & @ SenDonnelly had largest % increase in fundraising Q2 vs. Q1pic.twitter.com/01etlBg4op";;@ @ @ @;;"889569998636797953";https://twitter.com/mjbeckel/status/889569998636797953
Maryjacq88;2017-07-24 15:33;0;0;"@ SenStabenow @ stabenow Please continue to fight for our healthcare! Stay strong for Michigan! # SaveACA # SaveMedicaid # SaveOurCare";;@ @;# # #;"889569216231337984";https://twitter.com/Maryjacq88/status/889569216231337984
HomefrontHugs;2017-07-24 15:22;1;1;"@ SenStabenow pls share https://twitter.com/homefronthugs/status/889565559104438272 …";;@;;"889566444140343297";https://twitter.com/HomefrontHugs/status/889566444140343297
KarenBrown732;2017-07-24 15:20;0;0;"Unqualified = @ SenStabenow a union hack who made Detroit a 1 newspaper town & stole tax $ 2 fund her prostitute chasing husband's activities";;@;;"889566082863951873";https://twitter.com/KarenBrown732/status/889566082863951873
EverettTheda;2017-07-24 15:08;0;0;"My kids ate it! Healthy so far @50+";;@50;;"889562908304302086";https://twitter.com/EverettTheda/status/889562908304302086
EverettTheda;2017-07-24 15:06;0;0;"Be a tremendous waste.";;;;"889562520859680768";https://twitter.com/EverettTheda/status/889562520859680768
EverettTheda;2017-07-24 15:05;0;0;"Traverse city is lovely. Just idyllic. Highway 72 is the most fun anyone could have!";;;;"889562089777496065";https://twitter.com/EverettTheda/status/889562089777496065
kcbrown83;2017-07-24 14:47;0;0;"6/7 :>) @ SenCantwell @ PattyMurray @ SenFeinstein @ SenStabenow @ amyklobuchar @ clairecmc @ JeanneShaheen @ SenGillibrand @ SenWarren";;@ @ @ @ @ @ @ @ @;;"889557627830624256";https://twitter.com/kcbrown83/status/889557627830624256
terrytoldya;2017-07-24 14:43;0;0;"Health care is not a right. And Health care is definitely not the responsibility of government";;;;"889556591418257408";https://twitter.com/terrytoldya/status/889556591418257408
Lynn_Rose1;2017-07-24 14:36;0;0;"Nancy, I say this respectfully, we can't keep spending money we don't have. It doesn't end well. Please find Thomas Sowell on YouTube.";;;;"889554859602706432";https://twitter.com/Lynn_Rose1/status/889554859602706432
Odysseus93;2017-07-24 14:33;0;0;". @ SenStabenow “ Don't criminalize free speech! Oppose the Israel Anti-Boycott Act! ”";;@;;"889554127298146304";https://twitter.com/Odysseus93/status/889554127298146304
TheGOPJesus;2017-07-24 14:33;0;0;"GOP=Traitors @ GOP @ POTUS @ WhiteHouse @ SpeakerRyan @ SteveKnight25 @ SteveKingIA @ SenToomey @ SenToddYoung @ cathymcmorris @ SenStabenow @ FoxNewspic.twitter.com/PBqWZgEZ79";;@ @ @ @ @ @ @ @ @ @ @;;"889554063200665602";https://twitter.com/TheGOPJesus/status/889554063200665602
WiccanMethusela;2017-07-24 14:29;0;1;"Thanks, but no-already have a "conservative" in Congress who ignores anything that might make life easier 4 all, I'll stick w/ @ SenStabenow";;@;;"889553213849993217";https://twitter.com/WiccanMethusela/status/889553213849993217
Proudtomfrinmi;2017-07-24 14:11;1;3;". @ onetoughnerd @ SenStabenow @ SenGaryPeters This weeks # featured company is Tawas Plating Company! http://bit.ly/2gUvxoW pic.twitter.com/WOHZ1w3O3j";;@ @ @;#;"889548664410124288";https://twitter.com/Proudtomfrinmi/status/889548664410124288
ArmstrongHelton;2017-07-24 14:10;0;0;". @ SenStabenow, it's time to # ProtectCoverage & honor # PeopleCentered Care: Vote NO on the # MotiontoProceed & the # BCRA.";;@;# # # #;"889548431970234368";https://twitter.com/ArmstrongHelton/status/889548431970234368
gugelthehutt74;2017-07-24 13:59;0;0;"Goodbye swamp monster @ SenStabenow https://twitter.com/made__usa/status/889541302362271746 …";;@;;"889545532250755072";https://twitter.com/gugelthehutt74/status/889545532250755072
EGelerman;2017-07-24 13:53;0;0;"Offices of @ SenGaryPeters and @ SenStabenow are "slammed with communications of all kinds," and they're DEMS. CALL YOUR SENATORS! NO on # BCRA https://twitter.com/TopherSpiro/status/889451295878381568 …";;@ @;#;"889544016760623105";https://twitter.com/EGelerman/status/889544016760623105
MadVoterInMN;2017-07-24 13:45;0;0;"At least the @ DNC has a new slogan - Better skills, better jobs, better wages Make mine a sausage and mushroom please...";;@;;"889542097057054722";https://twitter.com/MadVoterInMN/status/889542097057054722
MadVoterInMN;2017-07-24 13:44;0;0;"You still haven't explained why costs went up and insurer's are fleeing. These were Obama's promises.";;;;"889541712095440896";https://twitter.com/MadVoterInMN/status/889541712095440896
MadVoterInMN;2017-07-24 13:39;0;0;"Wrong..gov't. got buy-in from HC ins. would be made whole if they lost $. That's how they kept premiums semi low with increase risk pools.";;;;"889540580983922688";https://twitter.com/MadVoterInMN/status/889540580983922688
CharlieaWhite;2017-07-24 13:37;0;0;"That's so shortsighted and cliché- I'm not sure you understand the implications of what you're asserting here.";;;;"889539959236968448";https://twitter.com/CharlieaWhite/status/889539959236968448
navinakhanna;2017-07-24 13:36;4;0;". @ SenStabenow, senior Dem of @ SenateAgDems, says 45's @ USDA pick # SamClovis lacks necessary qualifications. Agreed. http://www.agriculture.com/news/business/senior-democrat-on-senate-ag-has-strong-concerns-about-clovis-qualifications …";;@ @ @;#;"889539794534936576";https://twitter.com/navinakhanna/status/889539794534936576
MadVoterInMN;2017-07-24 13:35;0;0;"Exactly...government shouldn't be bailing out business's if they can't make a profit.";;;;"889539499214196736";https://twitter.com/MadVoterInMN/status/889539499214196736
MadVoterInMN;2017-07-24 13:33;0;0;"Yes, people still have HC, and it is significantly more expensive AFTER obamacare!";;;;"889539060640960514";https://twitter.com/MadVoterInMN/status/889539060640960514
MadVoterInMN;2017-07-24 13:32;0;0;"what happened to HC costs going down like Obama promised? Why are insurer's leaving the markets?";;;;"889538901723013120";https://twitter.com/MadVoterInMN/status/889538901723013120
CharlieaWhite;2017-07-24 13:30;0;0;"What's your proof that it was designed to collapse the insurance market?";;;;"889538304755941376";https://twitter.com/CharlieaWhite/status/889538304755941376
CharlieaWhite;2017-07-24 13:29;0;0;"And FYI insurers are leaving the markets because the GOP undermined and sabotaged the ACA. http://mobile.nytimes.com/2015/12/10/us/politics/marco-rubio-obamacare-affordable-care-act.amp.html …";;;;"889538104368832513";https://twitter.com/CharlieaWhite/status/889538104368832513
MadVoterInMN;2017-07-24 13:29;0;0;"Obamacare was designed to collapse the insurance market, which it is doing. That brings single payer which the base of the left wants.";;;;"889538088355188736";https://twitter.com/MadVoterInMN/status/889538088355188736
CharlieaWhite;2017-07-24 13:28;0;0;"That's an odd answer to my question... almost as if it's not an answer at all. Just saying things doesn't make them true.";;;;"889537762310864897";https://twitter.com/CharlieaWhite/status/889537762310864897
MadVoterInMN;2017-07-24 13:26;0;0;"Meant to bring it to single payer...what happened to HC costs going down? Why are insurer's leaving the markets? What happened to freedom?";;;;"889537167835500544";https://twitter.com/MadVoterInMN/status/889537167835500544
CharlieaWhite;2017-07-24 13:24;0;0;"It was meant to destroy healthcare? Then why do so many millions people still have working healthcare?";;;;"889536739437551616";https://twitter.com/CharlieaWhite/status/889536739437551616
MadVoterInMN;2017-07-24 13:22;0;0;"She's a democrat...voted for Obamacare which was meant to destroy healthcare in America and the economy.";;;;"889536249031274498";https://twitter.com/MadVoterInMN/status/889536249031274498
CharlieaWhite;2017-07-24 13:15;0;0;"What makes you think @ SenStabenow doesn't love America?";;@;;"889534403159875584";https://twitter.com/CharlieaWhite/status/889534403159875584
jamezdhawaii;2017-07-24 13:13;0;1;"If being unable to support a well-established liar & political # PayToPlay crook is employing a Purity Test, then pls, Eat These Tests.";;;#;"889534137136062464";https://twitter.com/jamezdhawaii/status/889534137136062464
MadVoterInMN;2017-07-24 13:13;0;0;"But we do care... @ kidrock will replace useless @ SenStabenow. At least Kid Rock loves America... pic.twitter.com/a7UbtMN4gC";;@ @;;"889534041376030720";https://twitter.com/MadVoterInMN/status/889534041376030720
angelwings6923;2017-07-24 13:09;0;0;"Karma returns. @ SenStabenow You told me to move back to Canada after i asked for help as a already USA Citizen. Guess who I will vote for ??";;@;;"889533121959514112";https://twitter.com/angelwings6923/status/889533121959514112
Johnbeverage3;2017-07-24 13:09;0;1;"Run away Dumbocrat and yes would love for her to date someone as creative and successful as KID ROCK";;;;"889532928094490624";https://twitter.com/Johnbeverage3/status/889532928094490624
MadVoterInMN;2017-07-24 13:08;0;1;"@ SenStabenow @ DNC @ SenWarren # p2 # uniteblue # DNC https://www.youtube.com/watch?v=voaGM4CMQ9c …";;@ @ @;# # #;"889532857085026307";https://twitter.com/MadVoterInMN/status/889532857085026307
MadVoterInMN;2017-07-24 13:06;0;0;"@ SenStabenow @ DNC @ SenWarrenhttps://twitter.com/KidRock/status/885227339801657345 …";;@ @ @;;"889532292842098688";https://twitter.com/MadVoterInMN/status/889532292842098688
MaxVeritas7;2017-07-24 13:05;0;0;"Typical, sinners hang with sinners. I don't need anymore of your perverted ways. Muted on this subject John beverage";;;;"889531921226547201";https://twitter.com/MaxVeritas7/status/889531921226547201
Sloth1963;2017-07-24 13:04;1;2;"She hasn't had an original thought this Century.";;;;"889531701449416705";https://twitter.com/Sloth1963/status/889531701449416705
MaxVeritas7;2017-07-24 13:00;0;0;"Writing & singing porno as qualifications for a Senatorial seat is fine with you I take it. Like his work? http://www.azlyrics.com/lyrics/kidrock/cocky.html …";;;;"889530707671867392";https://twitter.com/MaxVeritas7/status/889530707671867392
HolTal;2017-07-24 12:59;0;1;"Right cause people will see your high level of intelligence and self likes and self retweets and want to follow your lead. Get on.";;;;"889530391241134080";https://twitter.com/HolTal/status/889530391241134080
HolTal;2017-07-24 12:56;0;1;"One comment is blowing up my notification 4 times.";;;;"889529743921618944";https://twitter.com/HolTal/status/889529743921618944
